0.193731,-0.083028,0.137168,-0.194843,0.087448,-0.266758,-0.180784,0.030846,-0.013323,0.212708,0.000000
0.012585,0.286158,-0.037856,-0.094150,0.033453,-0.012943,-0.084352,0.093714,-0.023462,-0.040105,0.000000
0.235419,-0.124075,-0.112720,0.163951,-0.045362,-0.029009,-0.014900,-0.088790,0.047669,-0.075187,0.000000
0.292201,0.021256,-0.124365,-0.176048,-0.162960,0.161914,-0.127863,0.148993,0.326802,-0.096610,0.000000
0.300450,-0.165484,-0.056820,0.055791,-0.049072,-0.139575,-0.049272,-0.063196,-0.041084,-0.027289,0.000000
-0.204575,-0.168590,-0.023321,0.090262,0.133928,0.019176,-0.063931,0.128451,0.104011,-0.004109,0.053720
0.030872,-0.113837,0.097440,0.052452,-0.128929,0.021158,0.016340,0.127370,-0.030490,-0.017371,0.000000
0.100821,-0.094107,0.211183,0.104218,0.041475,-0.196824,-0.267164,-0.178923,-0.191352,0.070227,0.000000
-0.147245,-0.018475,-0.047658,-0.073890,-0.040244,-0.101832,0.062749,0.097021,-0.054572,-0.192596,0.000000
0.027027,0.196141,0.185559,-0.068791,0.125025,-0.013499,-0.021139,0.046014,0.127007,-0.123410,0.000000
-0.036148,0.135709,-0.134497,0.101684,-0.019164,0.048104,-0.005974,0.107626,-0.120691,0.025270,0.000000
-0.194121,-0.150038,-0.056935,0.089332,0.119560,0.180434,-0.011371,0.051920,0.097554,-0.192162,0.000000
-0.116416,0.031376,-0.122797,0.174896,0.057162,0.149709,-0.004433,-0.166616,0.050115,0.034064,0.000000
-0.020910,-0.113121,0.113490,0.023009,-0.126123,0.085848,0.154196,0.035018,0.020347,0.084934,0.000000
-0.016779,-0.019626,0.199559,-0.029558,0.125193,0.165094,0.080604,-0.055752,0.029674,-0.042495,0.000000
-0.078840,-0.161712,0.105433,0.029253,-0.051072,0.022910,0.059005,0.123649,-0.148551,-0.140420,0.000000
-0.177476,-0.102643,-0.052730,-0.013568,-0.056214,-0.067926,0.019847,-0.161593,0.068038,-0.016136,0.000000
0.071528,0.097539,0.118335,-0.157500,0.086335,-0.075078,-0.148011,0.106514,0.013166,-0.034367,0.000000
0.175020,-0.039147,-0.028657,-0.144275,-0.156428,-0.062602,-0.022074,0.077079,0.190065,-0.027821,0.000000
-0.320184,0.205663,-0.192363,-0.122816,0.003408,-0.272055,0.069663,-0.111374,-0.074000,0.020043,0.000000
-0.003805,-0.058376,0.127493,0.091447,-0.129654,-0.079032,0.038179,-0.159023,0.002057,-0.031626,0.000000
-0.121803,-0.086901,0.010871,0.015186,-0.085490,0.031503,0.082991,-0.018581,0.103835,-0.009865,0.000000
0.082754,-0.164412,0.031407,-0.045065,-0.272198,0.003313,-0.022318,0.052124,0.135047,0.046927,0.000000
0.180310,0.094549,-0.025798,0.091713,0.054719,0.107398,-0.265605,-0.038580,-0.024721,0.030248,0.000000
-0.144658,0.184967,-0.076616,-0.144097,0.016059,0.072200,-0.005888,-0.036016,-0.086248,-0.165526,0.000000
-0.127893,-0.139804,0.066789,0.061360,-0.081171,-0.080921,0.018851,0.158860,-0.262691,-0.143354,0.000000
0.234793,-0.016539,-0.154098,0.111880,-0.075016,-0.073857,0.107178,-0.064717,-0.133642,-0.177572,0.000000
0.189307,-0.180422,-0.239912,0.133218,0.144024,0.024959,0.193730,-0.124744,-0.067129,-0.054599,0.000000
-0.052636,0.074386,-0.123597,0.004745,0.075283,0.177682,-0.058743,0.000366,-0.082909,0.161553,0.000000
-0.017062,-0.082223,0.047378,0.069115,-0.029784,0.193424,-0.050017,-0.053624,-0.070108,0.231210,0.000000
-0.007867,0.106486,0.021635,0.008010,0.045856,0.278168,-0.230550,-0.012542,-0.014134,-0.024731,0.000000
0.148640,0.038593,-0.014980,0.032221,-0.057145,0.033633,0.141449,0.044096,0.055293,-0.092323,0.000000
0.372958,-0.206702,-0.168376,-0.054229,0.147072,-0.153186,0.280163,0.076363,-0.087288,0.035738,0.000000
-0.034888,-0.121567,0.086016,-0.041366,-0.152048,0.034921,-0.003264,-0.034641,0.007768,0.101467,0.000000
0.056203,-0.009530,0.044731,-0.009144,-0.122791,-0.084820,-0.006517,-0.037228,-0.017696,-0.095070,0.000000
-0.034386,-0.122447,0.121372,-0.083999,-0.024396,-0.043792,-0.100973,0.034203,0.051363,0.256028,0.000000
0.182815,0.075065,0.087015,-0.044758,0.080745,-0.004142,-0.199998,-0.104585,-0.244496,0.005640,0.000000
0.335296,-0.196114,-0.025808,0.062725,0.059573,-0.153844,-0.033682,0.103610,-0.154432,0.022396,0.000000
-0.208606,-0.113967,-0.106780,0.045330,0.011725,-0.146011,-0.080358,0.321433,-0.059739,-0.119301,0.000000
0.156867,-0.090159,0.066489,-0.204080,0.159454,-0.151384,0.022171,0.083605,-0.012456,0.314470,0.000000
0.005699,-0.100563,0.131209,0.022066,-0.260303,-0.006748,0.057709,-0.057215,0.049883,-0.071651,0.000000
-0.033450,0.121373,0.292414,-0.187598,0.226914,0.034691,0.035924,-0.173830,-0.052533,-0.088025,0.000000
0.068847,0.505187,0.164025,0.513902,0.068777,-0.238384,0.133162,0.151028,0.128114,0.075441,0.000000
0.243867,-0.081871,-0.068956,0.202570,-0.005916,-0.077135,-0.083074,-0.259899,-0.077423,-0.133392,0.000000
0.267815,0.007492,-0.049343,0.126219,0.069881,-0.138445,-0.101766,-0.150956,0.034253,-0.070548,0.000000
-0.026805,0.087881,0.040140,0.096080,0.000030,0.148634,0.003633,-0.122563,-0.181245,0.070707,0.000000
0.036651,0.263353,-0.069067,-0.122524,-0.221922,0.324927,0.072102,0.025988,-0.242296,0.037894,0.000000
0.031749,0.087053,0.019254,-0.082375,-0.100845,-0.011651,0.111422,-0.080295,-0.060774,-0.036711,0.000000
0.082010,0.013598,0.017824,0.103277,-0.216759,-0.069401,0.095585,-0.239079,0.040301,-0.030317,0.000000
-0.219043,-0.035545,-0.141860,-0.055129,-0.028527,-0.144447,-0.019811,-0.118585,0.020781,0.136143,0.000000
-0.094721,-0.079695,0.101042,0.123101,0.025609,0.011017,-0.032743,-0.028342,0.056269,0.097548,0.000000
-0.221029,-0.024152,-0.149242,-0.078744,0.245005,-0.026370,0.040383,-0.065085,0.130680,-0.296125,0.000000
0.045018,0.471497,0.182375,0.546170,0.083262,-0.203101,0.122105,0.121427,0.131247,0.084169,0.000000
-0.022075,0.089677,-0.216206,0.017341,-0.054116,-0.011408,-0.129618,-0.062321,0.032859,-0.074649,0.000000
-0.139346,-0.143282,0.140850,0.105396,0.065366,-0.021124,-0.039599,-0.027264,-0.087316,-0.161388,0.000000
-0.090001,0.233424,-0.125982,-0.046378,-0.111382,0.006843,-0.104765,0.055271,-0.013284,0.194697,0.000000
0.173028,-0.061278,0.123392,-0.055592,0.008852,-0.059079,-0.228872,-0.001356,-0.045699,0.034898,0.000000
-0.043385,0.188890,-0.046986,0.022097,0.056291,0.190908,-0.172419,0.137719,-0.004898,0.001731,0.000000
-0.053540,0.068500,0.002660,0.073034,-0.103754,-0.024593,-0.065395,0.016462,0.145548,-0.078049,0.000000
-0.022766,0.229011,-0.039805,-0.049336,-0.271145,0.276849,0.039862,-0.106682,-0.172241,0.016275,0.000000
0.228748,-0.061342,-0.238476,0.052627,0.177279,0.164277,0.296730,-0.049582,0.053170,0.093434,0.000000
-0.032683,0.020921,0.011877,0.258541,0.179465,0.260758,-0.136905,-0.150754,0.101041,-0.118398,0.000000
-0.271091,0.011886,-0.043909,-0.189183,0.199312,-0.031449,0.057696,-0.103318,0.143067,-0.082706,0.000000
-0.188389,-0.196344,-0.033420,0.138276,0.061261,-0.056460,-0.153947,0.362122,0.058620,0.073184,0.000000
-0.109300,-0.088523,0.001933,0.044831,-0.029321,0.133879,-0.071500,-0.176787,-0.032370,0.235664,0.000000
-0.017434,-0.038748,0.020245,0.026516,-0.279430,0.058111,0.089589,-0.101564,0.039350,0.047273,0.000000
0.227682,0.008671,-0.337935,-0.007779,0.314773,0.126490,0.243025,-0.034333,-0.040668,0.139028,0.000000
0.008389,0.227477,0.051049,0.016463,-0.039271,0.020008,0.056321,0.139616,0.090512,0.053602,0.000000
-0.237330,0.104909,-0.218368,-0.055149,-0.196615,-0.211453,0.081572,-0.201400,0.049068,0.065425,0.000000
0.355924,-0.096134,-0.146010,-0.143032,0.164445,-0.005548,0.105046,0.155178,0.019958,0.122705,0.000000
-0.147217,-0.114614,-0.051912,0.119414,0.077112,0.030394,0.045323,0.072830,-0.031205,0.172130,0.000000
-0.055575,-0.080864,0.199842,-0.101177,0.061469,0.082512,0.003309,-0.149973,0.023224,0.221125,0.000000
0.165883,0.126113,0.025105,0.018742,0.069670,0.054179,-0.271741,-0.052716,0.161106,0.041433,0.000000
-0.019973,0.134476,0.354612,-0.126892,0.107495,0.065615,0.351490,0.095349,0.087605,-0.009784,0.000000
-0.076001,0.019722,0.052948,0.012513,-0.213784,-0.031123,0.124158,-0.029936,0.049638,0.140445,0.000000
-0.033716,-0.168182,0.087739,0.017171,-0.209784,0.019428,0.063360,0.016986,0.041963,0.031323,0.000000
-0.068802,0.258469,-0.171564,-0.199309,0.029115,-0.047777,0.073486,0.101429,-0.160310,0.038294,0.000000
-0.086664,-0.047516,0.154564,-0.017701,0.033049,0.057763,0.086280,-0.020065,-0.072285,-0.026621,0.000000
0.011529,-0.018591,0.198914,-0.192467,0.171937,-0.033725,0.082693,-0.131474,0.052576,-0.035274,0.000000
-0.078050,-0.209046,0.080876,0.092666,0.128228,0.138386,-0.011836,0.018204,-0.062499,-0.164537,0.000000
-0.320516,-0.077771,-0.252940,0.074555,0.136813,0.000420,-0.071614,0.097007,0.132555,0.164159,0.000000
-0.056854,0.154514,-0.093985,-0.192415,-0.044537,-0.118545,0.021965,0.025548,-0.016551,-0.039298,0.000000
-0.078738,-0.079224,0.076137,0.025439,-0.099901,0.036919,0.045148,0.040254,-0.052034,0.113902,0.000000
-0.337226,-0.041361,-0.270648,-0.047276,0.031156,-0.131425,-0.015408,-0.062007,0.118469,0.160251,0.000000
0.256423,0.078921,-0.050809,-0.137471,-0.022168,0.033503,-0.006703,-0.002764,0.009093,-0.176645,0.000000
0.164139,0.048921,-0.112406,-0.105737,0.059354,0.206541,0.080712,0.211615,-0.107093,0.096059,0.000000
-0.033890,0.173975,-0.084063,-0.133439,-0.163114,-0.023496,0.065601,0.098487,-0.237392,-0.089821,0.000000
-0.037920,0.021205,0.437249,-0.160296,0.114889,0.045283,0.318306,0.066913,0.129667,-0.041482,0.000000
-0.018323,0.030943,0.087525,0.083566,-0.213770,-0.040236,0.071507,-0.103559,0.009257,0.003550,0.000000
-0.033439,-0.056614,0.103324,-0.094768,0.140163,-0.037410,-0.011858,-0.065192,-0.100704,0.060196,0.000000
-0.154037,-0.045942,-0.067291,-0.080602,0.071111,-0.046491,0.073565,-0.010290,0.086300,-0.106996,0.000000
0.161410,0.246397,-0.091458,-0.034677,0.107254,-0.003456,-0.221748,0.037351,0.009726,-0.104925,0.000000
-0.154842,-0.105943,0.043915,0.070459,-0.051479,-0.149248,-0.070386,0.257943,-0.299825,-0.086584,0.000000
-0.186255,-0.225671,0.020738,0.134069,0.150164,0.217934,-0.049740,-0.040791,0.014033,-0.100281,0.000000
-0.149757,-0.193445,0.060076,0.071069,-0.030210,0.074497,-0.053304,0.104461,0.111032,0.090139,0.000000
0.017580,0.098858,0.188108,-0.275081,0.142541,-0.157083,-0.208565,-0.149903,0.028550,-0.053899,0.000000
0.234318,-0.070160,-0.060373,-0.152066,-0.282442,0.110731,-0.150437,0.166439,0.386650,-0.105113,0.000000
-0.129768,-0.096126,0.055754,0.029939,-0.054584,0.003787,-0.040065,0.151166,-0.240363,-0.103877,0.000000
-0.264984,0.024997,-0.175513,-0.083833,0.008980,-0.239966,-0.028241,-0.135544,0.094042,-0.053688,0.000000
0.244925,-0.124601,-0.071871,0.060295,-0.024177,-0.140966,0.115359,0.000281,0.106208,-0.080918,0.000000
